Packet number,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
21754,-0.752520083,-0.115482752,9.650632939
21755,-0.616249083,-0.227150821,9.879003464
21757,-0.487239486,-0.067189093,9.81317264
21758,-0.464243417,-0.064647824,9.546369165
21760,-0.745994054,0.013984763,9.399172292
21761,-0.764187384,-0.222514605,9.574574
21763,-0.674742915,-0.168969566,9.871980818
21764,-0.366295459,-0.167054852,9.943538015
21766,-0.143292082,0.13499364,9.653946403
21767,-0.259999256,0.2130958,9.563528363
21769,-0.352232969,0.188852512,9.631236906
21770,-0.307384851,-0.059324595,9.833437841
21772,-0.307213045,0.088943274,9.811221326
21773,-0.425315462,0.033158488,9.703477705
21775,-0.473152763,0.183735521,9.599056655
21776,-0.628248997,0.216144026,9.523912542
21778,-0.539343181,0.260804135,9.494165015
21779,-0.605131145,0.164553993,9.700625507
21781,-0.618742742,0.028098525,9.816810606
21782,-0.652839937,0.203378256,9.63656621
21784,-0.680684774,0.16473669,9.499367914
21787,-0.81394293,0.146616662,9.523830125
21789,-0.681934032,-0.155929256,9.735451402
21790,-0.830337036,-0.033882887,9.756106354
21792,-0.916534611,0.182206688,9.589133829
21793,-0.766633627,0.291110568,9.448426066
21795,-0.734874863,0.368868555,9.527153242
21796,-0.760083684,0.363891599,9.582426145
21798,-0.808369611,0.348864332,9.731812794
21799,-0.775687095,0.357311354,9.657792661
21801,-0.890629254,0.536030368,9.508816113
21802,-0.871970527,0.728549797,9.392614922
21804,-0.94799032,0.722371162,9.424555559
21805,-1.047760433,0.757631929,9.685048679
21807,-0.826022277,0.701751603,9.78453581
21808,-0.792683959,0.75472295,9.768602749
21810,-0.825403396,0.946122221,9.630442959
21811,-0.723428788,0.761016808,9.642204599
21813,-0.861888159,0.729057721,9.746263532
21814,-0.757176744,0.395435741,9.757657362
21816,-0.933478113,0.67359331,9.664706146
21817,-0.825832797,0.616346271,9.578774437
21819,-0.719227641,0.711912341,9.530606467
21820,-0.691864715,0.499649465,9.629429405
21822,-0.75228688,0.483052511,9.643869811
21823,-0.818434902,0.463647243,9.696504687
21825,-0.735405667,0.562737854,9.569331569
21826,-0.744761506,0.614073999,9.530544183
21828,-0.71205979,0.600761488,9.591474815
21829,-0.704047502,0.413501918,9.610993712
21831,-0.834643176,0.335350861,9.581418087
21832,-0.867048693,0.388390731,9.483550277
21834,-0.724361701,0.42019829,9.456333019
21835,-0.726812941,0.456460178,9.552707145
21837,-0.71088936,0.354656735,9.572647038
21838,-0.847766095,0.379890565,9.563040976
21840,-0.751418737,0.273222811,9.530952349
21841,-0.832704636,0.416954127,9.507416657
21843,-0.673129036,0.410755122,9.518888747
21844,-0.646905982,0.495091975,9.617944604
21846,-0.513442722,0.442309992,9.665562478
21847,-0.683792579,0.407398229,9.615883197
21849,-0.610451324,0.259687277,9.638334769
21850,-0.597481115,0.46256689,9.661017315
21852,-0.333115058,0.321464172,9.657545586
21853,-0.327615635,0.463658306,9.717598547
21855,-0.35076011,0.310216091,9.67577133
21856,-0.406959887,0.35504091,9.653653388
21858,-0.38232712,0.29113043,9.654499892
21859,-0.371482724,0.384690063,9.599012888
21861,-0.290356863,0.251813074,9.640541179
21862,-0.376408064,0.294049708,9.617219363
21864,-0.450761284,0.273683087,9.573975686
21865,-0.441708102,0.173782417,9.572690584
21867,-0.532475903,0.140302559,9.566721741
21868,-0.386599058,0.174681491,9.57605369
21870,-0.42888397,0.228750702,9.594034065
21871,-0.306963997,0.146919045,9.560868961
21873,-0.523274053,0.312665901,9.686643313
21874,-0.655661479,0.389620814,9.662169801
21876,-0.743998161,0.477327794,9.602253366
21877,-0.672280429,0.518821834,9.58866694
21879,-0.756677541,0.651304313,9.665447313
21880,-0.755722484,0.65672428,9.686027133
21882,-0.975660524,0.823268712,9.623657736
21884,-0.968033723,0.827386057,9.473043331
21886,-0.908579662,0.922499019,9.46169799
21887,-0.821760299,0.839821414,9.619272401
21889,-0.881259984,0.860252084,9.600912178
21890,-0.928344342,0.776188978,9.540630645
21892,-0.791546236,0.717802774,9.469034786
21893,-0.653477982,0.654887954,9.608533328
21895,-0.543278812,0.567914232,9.72646376
21896,-0.385559262,0.339144828,9.666627696
21898,-0.393053389,0.325769644,9.551199549
21899,-0.301738536,0.174702375,9.567836484
21901,-0.386413639,0.146549011,9.71735352
21902,-0.156060438,-0.014647522,9.623185641
21904,-0.093093397,0.274472837,9.675727597
21905,-0.128871103,0.295301236,9.579512624
21907,-0.295888574,0.16367465,9.56821375
21908,-0.432167473,0.269510836,9.625546459
21910,-0.343922171,0.08834327,9.698020606
21911,-0.354042685,0.40964278,9.711905105
21913,0.080662217,0.259420176,9.663355687
21914,0.023167688,0.352396743,9.742569825
21916,0.011003003,0.141450865,9.752450866
21917,0.043995956,-0.029873312,9.78435755
21919,0.022277895,-0.096531997,9.780644389
21920,0.066712762,-0.107519233,9.685567631
21922,0.153329752,-0.062415608,9.709683574
21923,0.241947524,-0.018753163,9.714615379
21925,0.262460167,-0.265012607,9.704533466
21926,0.141752411,-0.348694562,9.639103462
21928,0.099095597,-0.564690206,9.62842648
21929,0.300158656,-0.688978816,9.611407274
21931,0.256355724,-0.592111914,9.652384743
21932,0.439951573,-0.654044423,9.599162605
21934,0.268344771,-0.700406888,9.572683849
21935,0.26686481,-0.735471445,9.668035329
21937,0.208860685,-0.739553415,9.609017166
21938,0.108642662,-0.389431391,9.73285778
21940,-0.023072684,-0.222111551,9.810302395
21941,0.042673959,-0.162819849,9.603718924
21943,-0.254961305,0.068908607,9.619350576
21944,-0.546737819,0.291720239,9.673835138
21946,-0.345615572,0.404853765,9.742976553
21947,-0.27766815,0.322360785,9.647316819
21949,-0.39489711,0.507413826,9.593176064
21950,-0.331736033,0.369944432,9.552743506
21952,-0.408477585,0.43785928,9.61116181
21953,-0.261415205,0.317889564,9.554323304
21955,-0.26391207,0.44478511,9.598274887
21956,-0.249201482,0.36592071,9.65368716
21958,-0.315360736,0.395709704,9.653693719
21959,-0.333437826,0.294510392,9.726242
21961,-0.243163254,0.282559148,9.651719738
21962,-0.143746336,0.250553564,9.634130692
21964,-0.162973364,0.247870284,9.653029842
21965,-0.285965568,0.287110992,9.690472732
21967,-0.277877888,0.189384501,9.667416065
21968,-0.346531704,0.221593876,9.68690175
21970,-0.212294367,0.149524482,9.66748122
21971,-0.273495429,0.237623217,9.689559699
21973,-0.141816553,0.13768734,9.630359397
21974,-0.2870036,0.211167263,9.669372841
21976,-0.262345665,0.151705581,9.609921847
21977,-0.370042477,0.301215506,9.615260027
21979,-0.22724937,0.186075624,9.593381691
21981,-0.226673449,0.414761505,9.623624444
21983,-0.22267147,0.190928869,9.613620279
21984,-0.25929513,0.367772729,9.641239149
21986,-0.182295964,0.176794831,9.614302544
21987,-0.321647653,0.39367421,9.662078714
21989,-0.205560596,0.256904209,9.599537813
21990,-0.301129557,0.456817944,9.666490114
21992,-0.254673314,0.244167694,9.599323347
21993,-0.287243976,0.395542903,9.588346903
21995,-0.155766736,0.198977224,9.541329782
21996,-0.177453122,0.354730765,9.703160779
21998,-0.194907573,0.2365596,9.620647673
21999,-0.222460714,0.342837548,9.665213548
22001,-0.202015162,0.22852522,9.64054286
22002,-0.344363663,0.299621617,9.62566376
22004,-0.340286637,0.241026108,9.642399688
22005,-0.354978105,0.433714807,9.596362283
22007,-0.320781424,0.212097337,9.54628778
22008,-0.364415388,0.40266465,9.596290924
22010,-0.441890171,0.3240916,9.631881904
22011,-0.438607207,0.429417093,9.658232613
22013,-0.37164821,0.426223294,9.524327609
22014,-0.440650357,0.597648187,9.536082533
22016,-0.443887198,0.618052466,9.615818085
22017,-0.540592865,0.759560286,9.685045833
22019,-0.449843424,0.809754415,9.631723308
22020,-0.266484424,0.869181989,9.69266372
22022,-0.162024376,0.897606041,9.71434782
22023,-0.180355468,0.833703451,9.751388915
22025,-0.197173122,0.925695977,9.702255433
22026,-0.225549421,0.814225728,9.697432707
22028,-0.10638692,0.694245201,9.669494444
22029,-0.01857399,0.753434622,9.730959146
22031,0.054578695,0.604638324,9.700612144
22032,-0.158452024,0.562369739,9.646078346
22034,-0.229891698,0.448845289,9.67941958
22035,-0.25617262,0.445263165,9.62333163
22037,-0.06210862,0.308819107,9.685191696
22038,0.017568157,0.233685908,9.754279295
22040,0.020852184,0.199544746,9.790429817
22041,-0.020449738,0.190549804,9.791190465
22043,0.018533869,-0.025397131,10.0063571
22044,0.120334656,-0.2298503,10.31583089
22046,0.245255301,-0.394021761,10.2421716
22047,0.006579275,-0.261051818,10.1075442
22049,0.003731037,-0.418478658,10.04060203
22050,0.031479102,-0.548454726,10.08983946
22052,-0.086813452,-0.605190547,10.07413306
22053,-0.236020948,-0.688972977,9.924465291
22055,-0.498648657,-0.742174691,9.822106747
22056,-0.726157062,-0.806847399,9.757509179
22058,-0.631408819,-0.862251833,9.695170578
22059,-0.383207846,-0.770674284,9.707292407
22061,-0.371401084,-0.858495013,9.722855933
22062,-0.3656963,-0.544147882,9.605887689
22064,-0.176224933,-0.40757895,9.312946347
22065,0.118686112,-0.279727682,9.281354717
22067,0.168135849,-0.203336073,9.455475298
22068,0.317696307,-0.348148813,9.476525542
22070,0.334027654,-0.277022442,9.479412795
22071,0.414945771,-0.333734665,9.567078237
22073,0.510775457,-0.08199633,9.516874923
22074,0.743512736,-0.240384054,9.588653167
22076,0.755697692,-0.301507581,9.757685592
22078,0.651201027,-0.417711086,9.8544493
22080,0.471395444,-0.514852605,9.802796275
22081,0.616593829,-0.342754914,9.727051297
22083,0.821429868,-0.28380787,9.756288841
22084,0.822533416,-0.098991834,9.672354139
22086,0.551253074,-0.220659815,9.701436327
22087,0.19795806,-0.291415627,9.604137622
22089,-0.17077372,-0.195708147,9.576488194
22090,-0.122398611,-0.05966882,9.371848341
22092,0.126222236,-0.009419605,9.437282483
22093,0.059717723,0.100771284,9.70122197
22095,-0.152737869,0.066457853,9.753716414
22096,-0.248982819,-0.077807533,9.655373103
22098,-0.431320164,0.215645749,9.499100164
22099,-0.363537491,0.596999613,9.776836586
22101,-0.01037073,0.759640359,9.806594344
22102,0.103404376,0.71733095,9.76110221
22104,-0.06842421,0.710139909,9.528241703
22105,-0.410014368,0.929500725,9.558938921
22107,-0.455804305,1.025179126,9.55851977
22108,-0.304442705,1.147014164,9.623874302
22110,-0.011127881,1.115167334,9.644221395
22111,-0.027233318,1.134024671,9.635995942
22113,-0.226817534,1.043153126,9.573202793
22114,-0.498329113,1.024477162,9.658539702
22116,-0.648912134,1.034828801,9.9910728
22117,-0.210431107,1.01274607,10.07627224
22119,0.189950078,1.176132517,10.04769511
22120,-0.008837182,1.295088405,9.911141992
22122,-0.073623885,0.934145786,9.82285029
22123,0.007010797,0.786494316,10.07605726
22125,0.491754695,0.789550103,10.30948184
22126,0.670796718,0.693933679,10.20641539
22128,0.442987665,0.546673258,9.862822666
22129,0.048822962,0.484724561,9.739670456
22131,0.049978032,0.259357863,9.811401524
22132,0.448164357,0.222567164,10.33368391
22134,1.023354671,0.299501556,10.65536866
22135,0.960809519,0.374534347,10.24493643
22137,0.237597458,0.463750882,9.830136592
22138,-0.247661838,0.115293782,9.901414748
22140,-0.697770272,-0.085730891,10.40275855
22141,-0.55740644,-0.120180163,9.961848605
22143,-0.423397743,0.37237992,9.708135959
22144,-0.478735358,0.477429004,9.445260146
22146,-0.765162597,0.591138964,9.451445521
22147,-1.028859343,0.167078499,9.614783841
22149,-1.385789774,0.286681264,10.0683256
22150,-0.756254641,0.128500746,9.794714883
22152,-0.47832506,0.52808667,9.512067478
22153,-0.517791977,1.133130902,9.446062247
22155,-0.492293877,0.854051422,9.351170244
22156,-0.601078153,0.269600872,9.698867986
22158,-0.540576898,-0.117365101,9.970668346
22159,-0.191744752,-0.190665629,9.970131753
22161,0.097607622,0.214995576,10.05919038
22162,0.373015179,0.075131572,9.819297236
22164,0.179700534,0.070819969,10.07455674
22165,-0.069150773,-0.036191934,10.30123665
22167,-0.139278792,-0.051845217,10.19992494
22168,0.120261761,0.283232291,9.578054985
22170,0.34896489,1.266105061,9.510781443
22171,0.980577818,1.110998079,9.394641528
22173,0.922765696,0.777744837,9.771317308
22176,0.465619455,0.744136695,9.937474535
22178,0.594490115,1.067749984,9.172785092
22179,0.888722155,1.731971341,9.12171808
22181,1.589580349,1.68179763,9.129864102
22182,1.027896319,1.201883986,9.432832782
22184,0.889232311,1.139704616,9.446599864
22185,1.169805016,1.369169747,9.065250009
22187,1.294634727,1.301616605,8.766778876
22188,1.089337504,0.573101751,8.833208391
22190,0.696647863,0.313624122,9.312640843
22191,0.355265306,0.099364929,9.391059919
22193,0.573857346,0.497230689,9.443696096
22194,1.637360075,0.63047262,9.144741584
22196,1.631162073,1.010217537,10.34232882
22197,1.558022072,-0.433469445,9.676960217
22199,0.212609361,-0.627526968,9.373255006
22200,-0.897025298,0.329021929,10.11188989
22202,0.037828241,-0.617097537,9.511004389
22203,1.422413618,0.02119667,10.91354354
22205,3.065374858,0.813103643,11.53481373
22206,2.590711409,0.149094363,10.0995037
22208,-0.10073313,0.283748836,10.1256359
22209,-1.041884421,0.177047425,10.15106989
22211,-0.654728835,0.304134179,10.27563457
22212,2.0818959,-0.146008553,9.853759165
22214,3.258951181,-0.055331258,10.73280282
22215,1.845017704,0.02447094,10.69392231
22217,0.634152207,-0.274300223,9.580233739
22218,0.394959947,0.636601427,10.20961922
22220,2.433361363,0.060961526,9.965693229
22221,2.82587627,-0.636053858,9.800084871
22223,1.137816354,-0.232940946,10.13465788
22224,0.227189753,-0.101180478,9.40113918
22226,0.553557697,-0.96789627,8.552391288
22227,1.137295221,-1.137501958,9.374096536
22229,1.672956845,-1.217502683,9.521517943
22230,1.459510569,-1.046774659,8.889875807
22232,1.084036889,-1.121143617,8.525311678
22233,1.084884004,-1.487612485,8.700207067
22235,1.156776142,-1.00698882,9.420787795
22236,0.935227793,-1.524356834,9.324529355
22238,0.304104118,-1.895293611,9.761817158
22239,-0.797234309,-1.886657226,10.48718017
22241,-1.397231855,-1.439085533,10.6274878
22242,-0.939234546,-0.963602397,10.0384596
22244,-0.30583706,-0.769744283,9.965167466
22245,0.363699497,-1.426795243,9.921989361
22247,-0.008556862,-1.044785137,11.02884939
22248,-0.281209558,-1.468578787,10.913405
22250,-0.438971016,-1.357780678,10.25812792
22251,-0.046821889,-0.096574847,10.79242595
22253,1.548048553,-0.253646976,10.69012884
22254,1.670725402,-1.444699021,10.09921164
22256,-0.165993234,-0.943395698,10.90470156
22257,-1.150954825,-1.14534381,10.05759083
22259,-0.651275165,-1.071226089,9.032753716
22260,0.800077594,-0.72112519,9.380597109
22262,1.911527602,-1.038898912,9.469582857
22263,1.850853529,-1.102169132,8.734388544
22265,1.149910757,-0.598838324,8.698912629
22266,0.888156845,-0.902581817,8.308241605
22268,1.314457985,-0.800256026,8.715965034
22269,1.979467121,-1.00445704,8.495259529
22271,2.101225827,-1.035447834,8.38348265
22273,1.516389832,-0.801171254,8.424710881
22275,1.034329742,-0.200121573,8.504223968
22276,1.028453482,-0.418262033,8.385286419
22278,1.17498965,-0.363200582,9.149161732
22279,1.415491473,-0.837593081,9.451845258
22281,1.122524022,-0.087589694,9.524906784
22282,0.778721852,0.118147207,9.258275314
22284,0.876704261,0.111160931,9.663153941
22285,0.922833289,-0.403704682,10.01317567
22287,1.004369569,-0.621192527,10.06306261
22288,0.582006378,0.056996579,10.05108761
22290,0.294489539,0.360095215,10.09047156
22291,0.376831131,-0.195746805,10.03365563
22293,0.466204653,-0.431735804,10.13652723
22294,0.253268386,-0.752806042,10.12417742
22296,0.142782834,-0.420309274,10.35227759
22297,0.089577185,-0.650123609,10.21069541
22299,-0.139920003,-0.558908096,10.18086867
22300,-0.220909917,-0.191412218,10.29055973
22302,-0.128726859,-0.093153111,10.24051217
22303,-0.135001807,-0.418779865,9.863599827
22305,-0.234784254,-0.398546221,9.673314349
22306,-0.294592379,0.117892193,9.844822982
22308,0.093983471,0.11285228,9.643373035
22309,0.543192052,-0.192125409,9.308662864
22311,0.656978273,-0.269851308,9.288855047
22312,0.544639942,-0.337356178,9.281174268
22314,0.580663213,-0.464926996,9.256526384
22315,0.90939793,0.045078425,9.372292505
22317,1.488789556,-0.146330169,9.04997818
22318,1.615622788,-0.216596848,9.139531935
22320,1.604883208,-0.382483967,9.158205179
22321,1.297070968,-0.140903595,9.231488911
22323,1.297760526,0.419923133,9.626930159
22324,1.579246594,0.329131386,9.496922252
22326,1.4853856,-0.115673582,9.347191174
22327,1.082637358,-0.121136607,9.508805418
22329,0.983287994,-0.109820851,9.533265086
22330,1.154132173,0.116832496,9.789337007
22332,0.920174726,0.331534844,10.00261799
22333,0.596646711,0.020116632,9.947398785
22335,0.489125361,-0.072751864,10.00881499
22336,0.592807854,-0.060999531,9.798532787
22338,0.531184273,-0.134020265,9.70708851
22339,0.322814636,0.175858196,9.91339418
22341,0.088257249,0.297640694,10.12613271
22342,-0.008818307,-0.064038571,10.17862417
22344,0.29035159,0.127037595,10.0393521
22345,0.603673525,-0.339271378,9.592578899
22347,0.684730228,-0.239896819,9.687741022
22348,0.182594304,-0.19171755,9.863072064
22350,-0.22362121,0.069436629,9.998164093
22351,-0.04893205,0.126133371,9.815686858
22353,0.539894689,-0.03863422,9.621686362
22354,0.914663791,-0.10285714,9.443371401
22356,0.649371366,-0.249284926,9.415289252
22357,0.253691819,-0.148597023,9.65681501
22359,0.13161647,0.218619545,9.832965414
22360,0.468780537,-0.049917782,9.64080482
22362,0.709325319,-0.166291815,9.511836473
22363,0.583435183,-0.128850797,9.535809797
22365,0.387507547,-0.419234057,9.461940253
22366,0.338583377,0.128361533,9.804047721
22368,0.401669034,0.038292933,9.79087775
22370,0.514698686,-0.503645835,9.47164577
22372,0.419884974,-0.541283931,9.326610297
22373,0.328600342,-0.463850502,9.433606469
22375,0.186199825,-0.110062473,9.738962149
22376,0.157408445,0.097549775,9.809656595
22378,0.19947512,-0.433570902,9.530118669
22379,0.15606926,-0.238156933,9.521219416
22381,0.033716755,-0.125932117,9.669937405
22382,-0.04773732,-0.122283048,9.802090568
22384,-0.130664121,-0.488657783,9.58379222
22385,-0.149934404,-0.449422136,9.743626152
22387,-0.031975351,-0.137949581,9.777494075
22388,-0.045467898,-0.272810587,9.696341533
22390,0.017145695,-0.492606185,9.527956144
22391,-0.183532814,-0.216893635,9.911180456
22393,0.034568532,-0.370375546,9.798548219
22394,0.174613326,-0.101839152,9.86388508
22396,0.176690658,-0.485464435,9.648684215
22397,-0.032948292,-0.401699199,9.671444954
22399,-0.130108217,-0.32190164,9.717446875
22400,-0.12301106,-0.408795028,9.58711588
22402,0.107972287,-0.383947656,9.677327011
22403,0.259017388,-0.374433742,9.761809438
22405,0.126579568,-0.264965675,9.752334412
22406,-0.137901172,-0.329967936,9.536512631
22408,-0.186363136,-0.647654138,9.390511703
22409,-0.177329371,-0.247105326,9.855294987
22411,0.042762563,-0.565099734,9.740847526
22412,-0.016241043,-0.403835268,9.644219641
22414,-0.137538583,0.055313258,9.780828142
22415,-0.337856474,-0.196277787,9.65777398
22417,-0.284965807,-0.367612883,9.635476683
22418,-0.118273339,-0.531915509,9.657599263
22420,-0.204011777,-0.220725134,9.754550596
22421,-0.173125863,-0.24013587,9.519911959
22423,-0.224320726,0.020991618,9.612173114
22424,-0.453048493,0.015071024,9.833327138
22426,-0.36160036,-0.30758117,9.71528169
22427,-0.211358326,-0.284520769,9.510917487
22429,-0.280295664,0.043865919,9.512982854
22430,-0.341417557,-0.013605105,9.598579078
22432,-0.203493634,-0.343201024,9.501202559
22433,-0.145712063,-0.204050088,9.753739654
22435,-0.117515019,-0.171786229,9.79750228
22436,-0.183299397,-0.128777942,9.741631468
22438,-0.19666004,-0.002887982,9.60218694
22439,-0.218789249,-0.187894422,9.614417907
22441,-0.063715443,-0.480696296,9.620517476
22442,-0.010869258,-0.249685501,9.787440421
22444,0.102239831,0.08716565,9.699240806
22445,0.026599947,-0.310169318,9.469831808
22447,-0.027116951,-0.285703928,9.509200719
22448,-0.067469647,-0.158413367,9.658633895
22450,-0.211943099,0.013315426,9.615845301
22451,-0.307200529,0.044301856,9.808813173
22453,-0.349903167,-0.257938133,9.671725069
22454,-0.090599997,-0.131678994,9.639285889
22456,0.153207082,-0.189995208,9.698612605
22457,0.043688638,-0.250400214,9.744129364
22459,-0.133692493,-0.113402194,9.850163267
22460,-0.319572048,-0.33864216,9.6211086
22462,-0.196470304,-0.044974924,9.815746779
22463,-0.046407544,-0.109062439,9.716527298
22465,0.126077307,0.132044508,9.944883145
22467,-0.011036161,-0.249956328,9.796125093
22469,-0.063078518,-0.078131592,9.775715196
22470,-0.085660109,0.011346005,9.76546796
22472,0.065005945,-0.295416179,9.579523814
22473,0.078003413,-0.308253375,9.69404974
22475,0.026534585,-0.260387797,9.735812429
22476,-0.156306483,-0.082199176,9.710243889
22478,-0.212770995,0.244007554,9.707058075
22479,-0.139132435,-0.145274343,9.606487056
22481,-0.006652106,-0.200874296,9.720627246
22482,0.136344989,-0.084535423,9.83586322
22484,-0.121174629,-0.055630555,9.596702713
22485,-0.448913626,0.240971138,9.694390468
22487,-0.808193903,0.140521307,9.534440194
22488,-0.878606025,0.395261495,9.696595119
22490,-0.460536878,0.059793941,9.790089908
22491,-0.184959107,0.079191312,9.840035912
22493,-0.303306907,-0.166579038,9.556576282
22494,-0.706020294,-0.06465419,9.554277216
22496,-1.050077587,0.177585917,9.570994792
22497,-1.100178119,0.622545419,9.870979231
22499,-0.889217654,0.177935705,9.675202901
22500,-0.56232353,-0.006990137,9.451686025
22502,-0.384562643,0.092501935,9.448573779
22503,-0.528314833,0.340244352,9.685478334
22505,-0.801922903,0.231434914,9.743567761
22506,-0.839741173,0.255804499,9.823427243
22508,-0.688415799,0.173913945,9.740850212
22509,-0.48487127,0.146485502,9.568834532
22511,-0.37216842,0.310249712,9.647439956
22512,-0.380995169,0.008095764,9.690940726
22514,-0.691448418,-0.154869838,9.706510759
22515,-0.720183223,0.089424562,9.59893592
22517,-0.589075493,0.174757154,9.649280374
22518,-0.425471365,0.064512762,9.698131784
22520,-0.26060058,0.053651619,9.776456711
22521,-0.331249508,-0.186131542,9.633005604
22523,-0.46979811,0.119407831,9.704604426
22524,-0.769744631,-0.091335287,9.601567721
22526,-0.594391343,0.358060654,9.654005692
22527,-0.526561716,-0.080171351,9.702565937
22529,-0.275173052,0.192508356,9.716317888
22530,-0.318364626,0.078938964,9.644961295
22532,-0.476167811,0.149227022,9.574862597
22533,-0.669915342,0.062824905,9.545288935
22535,-0.513565649,0.091829534,9.665314559
22536,-0.504171846,-0.362646764,9.498588143
22538,-0.178493855,0.185995703,9.73480659
22539,-0.192687316,0.273686939,9.706118902
22541,-0.381345284,-0.063785551,9.628683416
22542,-0.405333552,0.214147784,9.679387778
22544,-0.279248793,0.158420938,9.712020407
22545,0.021896725,-0.116362779,9.527629131
22547,0.173291838,0.152059973,9.770546193
22548,0.203203675,0.22804982,9.683509911
22550,-0.001641526,0.242142408,9.683897903
22551,0.046922321,0.463096346,9.690189527
22553,0.093459721,0.354931243,9.775458945
22554,0.119750184,0.014251015,9.679903998
22556,0.24752204,0.442786932,9.806890172
22557,0.28058033,0.520403696,9.72014225
22559,-0.025579038,-0.008902414,9.618856982
22560,0.02984774,0.361171782,9.836219489
22562,0.036354371,0.626839222,9.88691306
22565,0.093567642,0.699332551,9.79993885
22567,0.010488657,0.325974948,9.563722026
22568,0.059756778,0.580463775,9.768513653
22570,0.12734183,0.491288179,9.644146688
22571,0.053973218,0.670261116,9.742691638
22573,-0.13185159,0.344595611,9.626253104
22574,-5.24E-04,0.553627108,9.692518946
22576,0.146126211,0.97108946,9.939683358
22577,0.085881565,0.525575008,9.732245291
22579,-0.007605089,0.557246837,9.717881297
22580,-0.120027639,0.19855205,9.55779738
22582,-0.140645631,0.124823502,9.510436014
22583,0.141691764,0.820421728,9.833656271
22585,0.24919146,0.800539882,9.872960321
22586,0.159133291,0.529722975,9.607600343
22588,-0.026837737,0.430022855,9.53671579
22589,-0.155607815,0.224167332,9.451901685
22591,-0.027687701,0.521118447,9.763815467
22592,0.268461904,0.786741125,9.900113954
22594,0.442240405,0.755719975,9.938444769
22595,0.141396952,0.176824677,9.550214368
22597,0.013425245,0.252062025,9.462303187
22598,-0.121868397,0.436942501,9.601318424
22600,-0.070008834,0.310159228,9.799309003
22601,0.098216874,0.343356114,9.943078713
22603,0.212691857,0.751247151,9.942082568
22604,0.034347662,0.496610312,9.596913051
22606,-0.204584809,0.322802817,9.590609258
22607,-0.234608167,0.523079551,9.696524135
22609,-0.148016861,0.512034964,9.736535958
22610,0.00956079,0.735745147,9.79155196
22612,-0.02192638,0.506789335,9.759792755
22613,-0.30418467,0.182126511,9.593219492
22615,-0.303059698,0.479575056,9.694037104
22616,0.047155176,0.888166246,9.858957336
22618,0.156448012,0.307234238,9.742079243
22619,0.20708285,0.275723743,9.700698372
22621,0.050441881,0.914307742,9.809262252
22622,-0.331056508,0.678333069,9.729701508
22624,-0.343259894,0.701395258,9.909530458
22625,-0.076801488,0.428271007,9.760907561
22627,0.146119948,0.452458228,9.595750769
22628,0.210274919,0.258829754,9.433579156
22630,0.006285362,0.244115162,9.507000147
22631,-0.082009778,0.214671709,9.716797235
22633,-0.17937121,0.394294625,9.801500482
22634,-0.249128533,0.524923827,9.91783669
22636,-0.262662894,0.375049457,9.586183596
22637,-0.082576216,0.843207197,9.855620074
22639,0.140046848,0.489467766,9.865036554
22640,0.073881431,-0.008972493,9.788755088
22642,-0.0104742,0.172198355,9.73829144
22643,0.081826428,0.667908849,9.720114938
22645,-0.151110794,0.684662095,9.660776383
22646,-0.197321399,0.440004674,9.720461427
22648,-0.18664064,0.065721096,9.779856399
22649,-0.113656976,0.119510554,9.753217212
22651,-0.236085807,-0.009350292,9.73079165
22652,-0.40020162,0.045451182,9.717624071
22654,-0.098155166,0.711704551,10.08135745
22655,-0.033964905,0.250349583,9.893379595
22657,-0.135603746,-0.131150721,9.773603586
22658,-0.018747063,0.03300399,9.881284705
22660,0.008957269,0.235673701,9.934054962
22662,-0.182396154,0.257880292,9.934270513
22664,-0.274526561,0.296637758,9.822441767
22665,-0.136596224,0.454526107,9.637490084
22667,0.063898781,0.453587219,9.662714394
22668,0.193160608,-0.071527011,9.581490919
22670,-0.034941965,-0.032563079,9.525665066
22671,-0.258282847,0.279431338,9.630718192
22673,-0.344327402,0.483427308,9.683379043
22674,-0.414649103,0.087845991,9.617680478
22676,-0.211118916,-0.403630243,9.269491454
22677,-0.110650204,0.19359861,9.449327685
22679,-0.220729293,0.046093846,9.598706991
22680,-0.169182858,0.008428085,9.594488609
22682,-0.281375443,-0.137536504,9.529512559
22683,-0.026590986,0.100081137,9.768888228
22685,0.063046397,0.053909573,9.782819106
22686,-0.087249937,0.272120616,9.953737249
22688,-0.236713834,0.51156544,9.955037748
22689,-0.44830199,0.441005355,9.804036707
22691,-0.035278098,0.346575306,9.717688023
22692,0.209123716,0.260006822,9.706362744
22694,0.254301762,0.291927606,9.693198898
22695,0.134722281,0.03091144,9.51069384
22697,-0.093032585,-0.198094933,9.292635001
22698,-0.266444728,0.167849073,9.682600846
22700,-0.496365315,0.321492604,9.84298124
22701,-0.570871777,0.402056048,9.933568374
22703,-0.038271504,0.124532292,9.603374893
22704,0.355094174,0.5331482,9.602510421
22706,0.072867947,-0.345798307,9.486469978
22707,-0.47428377,-0.246496694,9.727820208
22709,-0.708633895,0.329895657,10.05640954
22710,-0.445559248,-0.060105862,9.449688626
22712,0.192809789,0.478740143,9.710319073
22713,0.359990487,-0.093074218,9.712873456
22715,0.122478283,-0.162860796,9.736124463
22716,-0.231027548,-0.086803013,9.917915254
